run,round,home_team,away_team
95,38,Man City,Ipswich
95,38,Chelsea,Nottingham Forest
95,38,Crystal Palace,Tottenham
95,38,Bournemouth,Newcastle United
95,38,Brighton,Everton
95,38,Man United,Aston Villa
95,38,West Ham United,Liverpool
95,38,Southampton,Leicester
96,34,Arsenal,Everton
96,34,Fulham,Newcastle United
96,34,Man City,Tottenham
96,34,Chelsea,Liverpool
96,34,Crystal Palace,West Ham United
96,34,Bournemouth,Southampton
96,34,Brighton,Aston Villa
96,34,Man United,Leicester
96,34,Brentford,Nottingham Forest
96,34,Wolverhampton,Ipswich
96,35,Leicester,Bournemouth
96,35,Liverpool,Crystal Palace
96,35,Aston Villa,Chelsea
96,35,Everton,Fulham
96,35,Newcastle United,Man City
96,35,Tottenham,Wolverhampton
96,35,Nottingham Forest,Arsenal
96,35,Ipswich,Brentford
96,35,West Ham United,Man United
96,35,Southampton,Brighton
96,36,Arsenal,Brentford
96,36,Fulham,Ipswich
96,36,Man City,Everton
96,36,Chelsea,Tottenham
96,36,Crystal Palace,Newcastle United
96,36,Bournemouth,Aston Villa
96,36,Brighton,Leicester
96,36,Man United,Liverpool
96,36,West Ham United,Southampton
96,36,Wolverhampton,Nottingham Forest
96,37,Leicester,West Ham United
96,37,Liverpool,Brighton
96,37,Aston Villa,Crystal Palace
96,37,Everton,Bournemouth
96,37,Newcastle United,Chelsea
96,37,Tottenham,Fulham
96,37,Nottingham Forest,Man City
96,37,Ipswich,Arsenal
96,37,Brentford,Wolverhampton
96,37,Southampton,Man United
96,38,Arsenal,Wolverhampton
96,38,Fulham,Brentford
96,38,Man City,Ipswich
96,38,Chelsea,Nottingham Forest
96,38,Crystal Palace,Tottenham
96,38,Bournemouth,Newcastle United
96,38,Brighton,Everton
96,38,Man United,Aston Villa
96,38,West Ham United,Liverpool
96,38,Southampton,Leicester
97,34,Arsenal,Everton
97,34,Fulham,Newcastle United
97,34,Man City,Tottenham
97,34,Chelsea,Liverpool
97,34,Crystal Palace,West Ham United
97,34,Bournemouth,Southampton
97,34,Brighton,Aston Villa
97,34,Man United,Leicester
97,34,Brentford,Nottingham Forest
97,34,Wolverhampton,Ipswich
97,35,Leicester,Bournemouth
97,35,Liverpool,Crystal Palace
97,35,Aston Villa,Chelsea
97,35,Everton,Fulham
97,35,Newcastle United,Man City
97,35,Tottenham,Wolverhampton
97,35,Nottingham Forest,Arsenal
97,35,Ipswich,Brentford
97,35,West Ham United,Man United
97,35,Southampton,Brighton
97,36,Arsenal,Brentford
97,36,Fulham,Ipswich
97,36,Man City,Everton
97,36,Chelsea,Tottenham
97,36,Crystal Palace,Newcastle United
97,36,Bournemouth,Aston Villa
97,36,Brighton,Leicester
97,36,Man United,Liverpool
97,36,West Ham United,Southampton
97,36,Wolverhampton,Nottingham Forest
97,37,Leicester,West Ham United
97,37,Liverpool,Brighton
97,37,Aston Villa,Crystal Palace
97,37,Everton,Bournemouth
97,37,Newcastle United,Chelsea
97,37,Tottenham,Fulham
97,37,Nottingham Forest,Man City
97,37,Ipswich,Arsenal
97,37,Brentford,Wolverhampton
97,37,Southampton,Man United
97,38,Arsenal,Wolverhampton
97,38,Fulham,Brentford
97,38,Man City,Ipswich
97,38,Chelsea,Nottingham Forest
97,38,Crystal Palace,Tottenham
97,38,Bournemouth,Newcastle United
97,38,Brighton,Everton
97,38,Man United,Aston Villa
97,38,West Ham United,Liverpool
97,38,Southampton,Leicester
98,34,Arsenal,Everton
98,34,Fulham,Newcastle United
98,34,Man City,Tottenham
98,34,Chelsea,Liverpool
98,34,Crystal Palace,West Ham United
98,34,Bournemouth,Southampton
98,34,Brighton,Aston Villa
98,34,Man United,Leicester
98,34,Brentford,Nottingham Forest
98,34,Wolverhampton,Ipswich
98,35,Leicester,Bournemouth
98,35,Liverpool,Crystal Palace
98,35,Aston Villa,Chelsea
98,35,Everton,Fulham
98,35,Newcastle United,Man City
98,35,Tottenham,Wolverhampton
98,35,Nottingham Forest,Arsenal
98,35,Ipswich,Brentford
98,35,West Ham United,Man United
98,35,Southampton,Brighton
98,36,Arsenal,Brentford
98,36,Fulham,Ipswich
98,36,Man City,Everton
98,36,Chelsea,Tottenham
98,36,Crystal Palace,Newcastle United
98,36,Bournemouth,Aston Villa
98,36,Brighton,Leicester
98,36,Man United,Liverpool
98,36,West Ham United,Southampton
98,36,Wolverhampton,Nottingham Forest
98,37,Leicester,West Ham United
98,37,Liverpool,Brighton
98,37,Aston Villa,Crystal Palace
98,37,Everton,Bournemouth
98,37,Newcastle United,Chelsea
98,37,Tottenham,Fulham
98,37,Nottingham Forest,Man City
98,37,Ipswich,Arsenal
98,37,Brentford,Wolverhampton
98,37,Southampton,Man United
98,38,Arsenal,Wolverhampton
98,38,Fulham,Brentford
98,38,Man City,Ipswich
98,38,Chelsea,Nottingham Forest
98,38,Crystal Palace,Tottenham
98,38,Bournemouth,Newcastle United
98,38,Brighton,Everton
98,38,Man United,Aston Villa
98,38,West Ham United,Liverpool
98,38,Southampton,Leicester
99,34,Arsenal,Everton
99,34,Fulham,Newcastle United
99,34,Man City,Tottenham
99,34,Chelsea,Liverpool
99,34,Crystal Palace,West Ham United
99,34,Bournemouth,Southampton
99,34,Brighton,Aston Villa
99,34,Man United,Leicester
99,34,Brentford,Nottingham Forest
99,34,Wolverhampton,Ipswich
99,35,Leicester,Bournemouth
99,35,Liverpool,Crystal Palace
99,35,Aston Villa,Chelsea
99,35,Everton,Fulham
99,35,Newcastle United,Man City
99,35,Tottenham,Wolverhampton
99,35,Nottingham Forest,Arsenal
99,35,Ipswich,Brentford
99,35,West Ham United,Man United
99,35,Southampton,Brighton
99,36,Arsenal,Brentford
99,36,Fulham,Ipswich
99,36,Man City,Everton
99,36,Chelsea,Tottenham
99,36,Crystal Palace,Newcastle United
99,36,Bournemouth,Aston Villa
99,36,Brighton,Leicester
99,36,Man United,Liverpool
99,36,West Ham United,Southampton
99,36,Wolverhampton,Nottingham Forest
99,37,Leicester,West Ham United
99,37,Liverpool,Brighton
99,37,Aston Villa,Crystal Palace
99,37,Everton,Bournemouth
99,37,Newcastle United,Chelsea
99,37,Tottenham,Fulham
99,37,Nottingham Forest,Man City
99,37,Ipswich,Arsenal
99,37,Brentford,Wolverhampton
99,37,Southampton,Man United
99,38,Arsenal,Wolverhampton
99,38,Fulham,Brentford
99,38,Man City,Ipswich
99,38,Chelsea,Nottingham Forest
99,38,Crystal Palace,Tottenham
99,38,Bournemouth,Newcastle United
99,38,Brighton,Everton
99,38,Man United,Aston Villa
99,38,West Ham United,Liverpool
99,38,Southampton,Leicester
100,34,Arsenal,Nottingham Forest
100,34,Fulham,Newcastle United
100,34,Man City,Liverpool
100,34,Chelsea,Everton
100,34,Crystal Palace,Leicester
100,34,Bournemouth,Aston Villa
100,34,Brighton,West Ham United
100,34,Man United,Southampton
100,34,Brentford,Ipswich
100,34,Wolverhampton,Tottenham
100,35,Leicester,Brighton
100,35,Liverpool,Chelsea
100,35,Aston Villa,Man City
100,35,Everton,Wolverhampton
100,35,Newcastle United,Crystal Palace
100,35,Tottenham,Fulham
100,35,Nottingham Forest,Brentford
100,35,Ipswich,Arsenal
100,35,West Ham United,Man United
100,35,Southampton,Bournemouth
100,36,Arsenal,Tottenham
100,36,Fulham,Ipswich
100,36,Man City,Nottingham Forest
100,36,Chelsea,Newcastle United
100,36,Crystal Palace,Everton
100,36,Bournemouth,Liverpool
100,36,Brighton,Aston Villa
100,36,Man United,Leicester
100,36,West Ham United,Southampton
100,36,Wolverhampton,Brentford
100,37,Leicester,West Ham United
100,37,Liverpool,Man United
100,37,Aston Villa,Crystal Palace
100,37,Everton,Bournemouth
100,37,Newcastle United,Man City
100,37,Tottenham,Chelsea
100,37,Nottingham Forest,Fulham
100,37,Ipswich,Wolverhampton
100,37,Brentford,Arsenal
100,37,Southampton,Brighton
100,38,Arsenal,Wolverhampton
100,38,Fulham,Brentford
100,38,Man City,Ipswich
100,38,Chelsea,Nottingham Forest
100,38,Crystal Palace,Tottenham
100,38,Bournemouth,Newcastle United
100,38,Brighton,Everton
100,38,Man United,Aston Villa
100,38,West Ham United,Liverpool
100,38,Southampton,Leicester
101,34,Arsenal,Nottingham Forest
101,34,Fulham,Newcastle United
101,34,Man City,Liverpool
101,34,Chelsea,Everton
101,34,Crystal Palace,Leicester
101,34,Bournemouth,Aston Villa
101,34,Brighton,West Ham United
101,34,Man United,Southampton
101,34,Brentford,Ipswich
101,34,Wolverhampton,Tottenham
101,35,Leicester,Brighton
101,35,Liverpool,Chelsea
101,35,Aston Villa,Man City
101,35,Everton,Wolverhampton
101,35,Newcastle United,Crystal Palace
101,35,Tottenham,Fulham
101,35,Nottingham Forest,Brentford
101,35,Ipswich,Arsenal
101,35,West Ham United,Man United
101,35,Southampton,Bournemouth
101,36,Arsenal,Tottenham
101,36,Fulham,Ipswich
101,36,Man City,Nottingham Forest
101,36,Chelsea,Newcastle United
101,36,Crystal Palace,Everton
101,36,Bournemouth,Liverpool
101,36,Brighton,Aston Villa
101,36,Man United,Leicester
101,36,West Ham United,Southampton
101,36,Wolverhampton,Brentford
101,37,Leicester,West Ham United
101,37,Liverpool,Man United
101,37,Aston Villa,Crystal Palace
101,37,Everton,Bournemouth
101,37,Newcastle United,Man City
101,37,Tottenham,Chelsea
101,37,Nottingham Forest,Fulham
101,37,Ipswich,Wolverhampton
101,37,Brentford,Arsenal
101,37,Southampton,Brighton
101,38,Arsenal,Wolverhampton
101,38,Fulham,Brentford
101,38,Man City,Ipswich
101,38,Chelsea,Nottingham Forest
101,38,Crystal Palace,Tottenham
101,38,Bournemouth,Newcastle United
101,38,Brighton,Everton
101,38,Man United,Aston Villa
101,38,West Ham United,Liverpool
101,38,Southampton,Leicester
102,34,Arsenal,Nottingham Forest
102,34,Fulham,Newcastle United
102,34,Man City,Liverpool
102,34,Chelsea,Everton
102,34,Crystal Palace,Leicester
102,34,Bournemouth,Aston Villa
102,34,Brighton,West Ham United
102,34,Man United,Southampton
102,34,Brentford,Ipswich
102,34,Wolverhampton,Tottenham
102,35,Leicester,Brighton
102,35,Liverpool,Chelsea
102,35,Aston Villa,Man City
102,35,Everton,Wolverhampton
102,35,Newcastle United,Crystal Palace
102,35,Tottenham,Fulham
102,35,Nottingham Forest,Brentford
102,35,Ipswich,Arsenal
102,35,West Ham United,Man United
102,35,Southampton,Bournemouth
102,36,Arsenal,Tottenham
102,36,Fulham,Ipswich
102,36,Man City,Nottingham Forest
102,36,Chelsea,Newcastle United
102,36,Crystal Palace,Everton
102,36,Bournemouth,Liverpool
102,36,Brighton,Aston Villa
102,36,Man United,Leicester
102,36,West Ham United,Southampton
102,36,Wolverhampton,Brentford
102,37,Leicester,West Ham United
102,37,Liverpool,Man United
102,37,Aston Villa,Crystal Palace
102,37,Everton,Bournemouth
102,37,Newcastle United,Man City
102,37,Tottenham,Chelsea
102,37,Nottingham Forest,Fulham
102,37,Ipswich,Wolverhampton
102,37,Brentford,Arsenal
102,37,Southampton,Brighton
102,38,Arsenal,Wolverhampton
102,38,Fulham,Brentford
102,38,Man City,Ipswich
102,38,Chelsea,Nottingham Forest
102,38,Crystal Palace,Tottenham
102,38,Bournemouth,Newcastle United
102,38,Brighton,Everton
102,38,Man United,Aston Villa
102,38,West Ham United,Liverpool
102,38,Southampton,Leicester
103,34,Arsenal,Nottingham Forest
103,34,Fulham,Newcastle United
103,34,Man City,Liverpool
103,34,Chelsea,Everton
103,34,Crystal Palace,Leicester
103,34,Bournemouth,Aston Villa
103,34,Brighton,West Ham United
103,34,Man United,Southampton
103,34,Brentford,Ipswich
103,34,Wolverhampton,Tottenham
103,35,Leicester,Brighton
103,35,Liverpool,Chelsea
103,35,Aston Villa,Man City
103,35,Everton,Wolverhampton
103,35,Newcastle United,Crystal Palace
103,35,Tottenham,Fulham
103,35,Nottingham Forest,Brentford
103,35,Ipswich,Arsenal
103,35,West Ham United,Man United
103,35,Southampton,Bournemouth
103,36,Arsenal,Tottenham
103,36,Fulham,Ipswich
103,36,Man City,Nottingham Forest
103,36,Chelsea,Newcastle United
103,36,Crystal Palace,Everton
103,36,Bournemouth,Liverpool
103,36,Brighton,Aston Villa
103,36,Man United,Leicester
103,36,West Ham United,Southampton
103,36,Wolverhampton,Brentford
103,37,Leicester,West Ham United
103,37,Liverpool,Man United
103,37,Aston Villa,Crystal Palace
103,37,Everton,Bournemouth
103,37,Newcastle United,Man City
103,37,Tottenham,Chelsea
103,37,Nottingham Forest,Fulham
103,37,Ipswich,Wolverhampton
103,37,Brentford,Arsenal
103,37,Southampton,Brighton
103,38,Arsenal,Wolverhampton
103,38,Fulham,Brentford
103,38,Man City,Ipswich
103,38,Chelsea,Nottingham Forest
103,38,Crystal Palace,Tottenham
103,38,Bournemouth,Newcastle United
103,38,Brighton,Everton
103,38,Man United,Aston Villa
103,38,West Ham United,Liverpool
103,38,Southampton,Leicester
104,34,Arsenal,Nottingham Forest
104,34,Fulham,Newcastle United
104,34,Man City,Liverpool
104,34,Chelsea,Everton
104,34,Crystal Palace,Leicester
104,34,Bournemouth,Aston Villa
104,34,Brighton,West Ham United
104,34,Man United,Southampton
104,34,Brentford,Ipswich
104,34,Wolverhampton,Tottenham
104,35,Leicester,Brighton
104,35,Liverpool,Chelsea
104,35,Aston Villa,Man City
104,35,Everton,Wolverhampton
104,35,Newcastle United,Crystal Palace
104,35,Tottenham,Fulham
104,35,Nottingham Forest,Brentford
104,35,Ipswich,Arsenal
104,35,West Ham United,Man United
104,35,Southampton,Bournemouth
104,36,Arsenal,Tottenham
104,36,Fulham,Ipswich
104,36,Man City,Nottingham Forest
104,36,Chelsea,Newcastle United
104,36,Crystal Palace,Everton
104,36,Bournemouth,Liverpool
104,36,Brighton,Aston Villa
104,36,Man United,Leicester
104,36,West Ham United,Southampton
104,36,Wolverhampton,Brentford
104,37,Leicester,West Ham United
104,37,Liverpool,Man United
104,37,Aston Villa,Crystal Palace
104,37,Everton,Bournemouth
104,37,Newcastle United,Man City
104,37,Tottenham,Chelsea
104,37,Nottingham Forest,Fulham
104,37,Ipswich,Wolverhampton
104,37,Brentford,Arsenal
104,37,Southampton,Brighton
104,38,Arsenal,Wolverhampton
104,38,Fulham,Brentford
104,38,Man City,Ipswich
104,38,Chelsea,Nottingham Forest
104,38,Crystal Palace,Tottenham
104,38,Bournemouth,Newcastle United
104,38,Brighton,Everton
104,38,Man United,Aston Villa
104,38,West Ham United,Liverpool
104,38,Southampton,Leicester
105,34,Arsenal,Nottingham Forest
105,34,Fulham,Newcastle United
105,34,Man City,Liverpool
105,34,Chelsea,Everton
105,34,Crystal Palace,Leicester
105,34,Bournemouth,Aston Villa
105,34,Brighton,West Ham United
105,34,Man United,Southampton
105,34,Brentford,Ipswich
105,34,Wolverhampton,Tottenham
105,35,Leicester,Brighton
105,35,Liverpool,Chelsea
105,35,Aston Villa,Man City
105,35,Everton,Wolverhampton
105,35,Newcastle United,Crystal Palace
105,35,Tottenham,Fulham
105,35,Nottingham Forest,Brentford
105,35,Ipswich,Arsenal
105,35,West Ham United,Man United
105,35,Southampton,Bournemouth
105,36,Arsenal,Tottenham
105,36,Fulham,Ipswich
105,36,Man City,Nottingham Forest
105,36,Chelsea,Newcastle United
105,36,Crystal Palace,Everton
105,36,Bournemouth,Liverpool
105,36,Brighton,Aston Villa
105,36,Man United,Leicester
105,36,West Ham United,Southampton
105,36,Wolverhampton,Brentford
105,37,Leicester,West Ham United
105,37,Liverpool,Man United
105,37,Aston Villa,Crystal Palace
105,37,Everton,Bournemouth
105,37,Newcastle United,Man City
105,37,Tottenham,Chelsea
105,37,Nottingham Forest,Fulham
105,37,Ipswich,Wolverhampton
105,37,Brentford,Arsenal
105,37,Southampton,Brighton
105,38,Arsenal,Wolverhampton
105,38,Fulham,Brentford
105,38,Man City,Ipswich
105,38,Chelsea,Nottingham Forest
105,38,Crystal Palace,Tottenham
105,38,Bournemouth,Newcastle United
105,38,Brighton,Everton
105,38,Man United,Aston Villa
105,38,West Ham United,Liverpool
105,38,Southampton,Leicester
106,34,Arsenal,Nottingham Forest
106,34,Fulham,Newcastle United
106,34,Man City,Liverpool
106,34,Chelsea,Everton
106,34,Crystal Palace,Leicester
106,34,Bournemouth,Aston Villa
106,34,Brighton,West Ham United
106,34,Man United,Southampton
106,34,Brentford,Ipswich
106,34,Wolverhampton,Tottenham
106,35,Leicester,Brighton
106,35,Liverpool,Chelsea
106,35,Aston Villa,Man City
106,35,Everton,Wolverhampton
106,35,Newcastle United,Crystal Palace
106,35,Tottenham,Fulham
106,35,Nottingham Forest,Brentford
106,35,Ipswich,Arsenal
106,35,West Ham United,Man United
106,35,Southampton,Bournemouth
106,36,Arsenal,Tottenham
106,36,Fulham,Ipswich
106,36,Man City,Nottingham Forest
106,36,Chelsea,Newcastle United
106,36,Crystal Palace,Everton
106,36,Bournemouth,Liverpool
106,36,Brighton,Aston Villa
106,36,Man United,Leicester
106,36,West Ham United,Southampton
106,36,Wolverhampton,Brentford
106,37,Leicester,West Ham United
106,37,Liverpool,Man United
106,37,Aston Villa,Crystal Palace
106,37,Everton,Bournemouth
106,37,Newcastle United,Man City
106,37,Tottenham,Chelsea
106,37,Nottingham Forest,Fulham
106,37,Ipswich,Wolverhampton
106,37,Brentford,Arsenal
106,37,Southampton,Brighton
106,38,Arsenal,Wolverhampton
106,38,Fulham,Brentford
106,38,Man City,Ipswich
106,38,Chelsea,Nottingham Forest
106,38,Crystal Palace,Tottenham
106,38,Bournemouth,Newcastle United
106,38,Brighton,Everton
106,38,Man United,Aston Villa
106,38,West Ham United,Liverpool
106,38,Southampton,Leicester
107,34,Arsenal,Nottingham Forest
107,34,Fulham,Newcastle United
107,34,Man City,Liverpool
107,34,Chelsea,Everton
107,34,Crystal Palace,Leicester
107,34,Bournemouth,Aston Villa
107,34,Brighton,West Ham United
107,34,Man United,Southampton
107,34,Brentford,Ipswich
107,34,Wolverhampton,Tottenham
107,35,Leicester,Brighton
107,35,Liverpool,Chelsea
107,35,Aston Villa,Man City
107,35,Everton,Wolverhampton
107,35,Newcastle United,Crystal Palace
107,35,Tottenham,Fulham
107,35,Nottingham Forest,Brentford
107,35,Ipswich,Arsenal
107,35,West Ham United,Man United
107,35,Southampton,Bournemouth
107,36,Arsenal,Tottenham
107,36,Fulham,Ipswich
107,36,Man City,Nottingham Forest
107,36,Chelsea,Newcastle United
107,36,Crystal Palace,Everton
107,36,Bournemouth,Liverpool
107,36,Brighton,Aston Villa
107,36,Man United,Leicester
107,36,West Ham United,Southampton
107,36,Wolverhampton,Brentford
107,37,Leicester,West Ham United
107,37,Liverpool,Man United
107,37,Aston Villa,Crystal Palace
107,37,Everton,Bournemouth
107,37,Newcastle United,Man City
107,37,Tottenham,Chelsea
107,37,Nottingham Forest,Fulham
107,37,Ipswich,Wolverhampton
107,37,Brentford,Arsenal
107,37,Southampton,Brighton
107,38,Arsenal,Wolverhampton
107,38,Fulham,Brentford
107,38,Man City,Ipswich
107,38,Chelsea,Nottingham Forest
107,38,Crystal Palace,Tottenham
107,38,Bournemouth,Newcastle United
107,38,Brighton,Everton
107,38,Man United,Aston Villa
107,38,West Ham United,Liverpool
107,38,Southampton,Leicester
108,34,Arsenal,Nottingham Forest
108,34,Fulham,Newcastle United
108,34,Man City,Liverpool
108,34,Chelsea,Everton
108,34,Crystal Palace,Leicester
108,34,Bournemouth,Aston Villa
108,34,Brighton,West Ham United
108,34,Man United,Southampton
108,34,Brentford,Ipswich
108,34,Wolverhampton,Tottenham
108,35,Leicester,Brighton
108,35,Liverpool,Chelsea
108,35,Aston Villa,Man City
108,35,Everton,Wolverhampton
108,35,Newcastle United,Crystal Palace
108,35,Tottenham,Fulham
108,35,Nottingham Forest,Brentford
108,35,Ipswich,Arsenal
108,35,West Ham United,Man United
108,35,Southampton,Bournemouth
108,36,Arsenal,Tottenham
108,36,Fulham,Ipswich
108,36,Man City,Nottingham Forest
108,36,Chelsea,Newcastle United
108,36,Crystal Palace,Everton
108,36,Bournemouth,Liverpool
108,36,Brighton,Aston Villa
108,36,Man United,Leicester
108,36,West Ham United,Southampton
108,36,Wolverhampton,Brentford
108,37,Leicester,West Ham United
108,37,Liverpool,Man United
108,37,Aston Villa,Crystal Palace
108,37,Everton,Bournemouth
108,37,Newcastle United,Man City
108,37,Tottenham,Chelsea
108,37,Nottingham Forest,Fulham
108,37,Ipswich,Wolverhampton
108,37,Brentford,Arsenal
108,37,Southampton,Brighton
108,38,Arsenal,Wolverhampton
108,38,Fulham,Brentford
108,38,Man City,Ipswich
108,38,Chelsea,Nottingham Forest
108,38,Crystal Palace,Tottenham
108,38,Bournemouth,Newcastle United
108,38,Brighton,Everton
108,38,Man United,Aston Villa
108,38,West Ham United,Liverpool
108,38,Southampton,Leicester
109,34,Arsenal,Nottingham Forest
109,34,Fulham,Newcastle United
109,34,Man City,Liverpool
109,34,Chelsea,Everton
109,34,Crystal Palace,Leicester
109,34,Bournemouth,Aston Villa
109,34,Brighton,West Ham United
109,34,Man United,Southampton
109,34,Brentford,Ipswich
109,34,Wolverhampton,Tottenham
109,35,Leicester,Brighton
109,35,Liverpool,Chelsea
109,35,Aston Villa,Man City
109,35,Everton,Wolverhampton
109,35,Newcastle United,Crystal Palace
109,35,Tottenham,Fulham
109,35,Nottingham Forest,Brentford
109,35,Ipswich,Arsenal
109,35,West Ham United,Man United
109,35,Southampton,Bournemouth
109,36,Arsenal,Tottenham
109,36,Fulham,Ipswich
109,36,Man City,Nottingham Forest
109,36,Chelsea,Newcastle United
109,36,Crystal Palace,Everton
109,36,Bournemouth,Liverpool
109,36,Brighton,Aston Villa
109,36,Man United,Leicester
109,36,West Ham United,Southampton
109,36,Wolverhampton,Brentford
109,37,Leicester,West Ham United
109,37,Liverpool,Man United
109,37,Aston Villa,Crystal Palace
109,37,Everton,Bournemouth
109,37,Newcastle United,Man City
109,37,Tottenham,Chelsea
109,37,Nottingham Forest,Fulham
109,37,Ipswich,Wolverhampton
109,37,Brentford,Arsenal
109,37,Southampton,Brighton
109,38,Arsenal,Wolverhampton
109,38,Fulham,Brentford
109,38,Man City,Ipswich
109,38,Chelsea,Nottingham Forest
109,38,Crystal Palace,Tottenham
109,38,Bournemouth,Newcastle United
109,38,Brighton,Everton
109,38,Man United,Aston Villa
109,38,West Ham United,Liverpool
109,38,Southampton,Leicester
110,34,Arsenal,Newcastle United
110,34,Fulham,Liverpool
110,34,Man City,Everton
110,34,Chelsea,Tottenham
110,34,Crystal Palace,Aston Villa
110,34,Bournemouth,Southampton
110,34,Brighton,West Ham United
110,34,Man United,Leicester
110,34,Brentford,Ipswich
110,34,Wolverhampton,Nottingham Forest
110,35,Leicester,Man City
110,35,Liverpool,Crystal Palace
110,35,Aston Villa,Chelsea
110,35,Everton,Bournemouth
110,35,Newcastle United,Fulham
110,35,Tottenham,Arsenal
110,35,Nottingham Forest,Brentford
110,35,Ipswich,Wolverhampton
110,35,West Ham United,Man United
110,35,Southampton,Brighton
110,36,Arsenal,Ipswich
110,36,Fulham,Nottingham Forest
110,36,Man City,Tottenham
110,36,Chelsea,Everton
110,36,Crystal Palace,Newcastle United
110,36,Bournemouth,Leicester
110,36,Brighton,Aston Villa
110,36,Man United,Liverpool
110,36,West Ham United,Southampton
110,36,Wolverhampton,Brentford
110,37,Leicester,West Ham United
110,37,Liverpool,Brighton
110,37,Aston Villa,Bournemouth
110,37,Everton,Crystal Palace
110,37,Newcastle United,Chelsea
110,37,Tottenham,Wolverhampton
110,37,Nottingham Forest,Man City
110,37,Ipswich,Fulham
110,37,Brentford,Arsenal
110,37,Southampton,Man United
110,38,Arsenal,Wolverhampton
110,38,Fulham,Brentford
110,38,Man City,Ipswich
110,38,Chelsea,Nottingham Forest
110,38,Crystal Palace,Tottenham
110,38,Bournemouth,Newcastle United
110,38,Brighton,Everton
110,38,Man United,Aston Villa
110,38,West Ham United,Liverpool
110,38,Southampton,Leicester
111,34,Arsenal,Newcastle United
111,34,Fulham,Liverpool
111,34,Man City,Everton
111,34,Chelsea,Tottenham
111,34,Crystal Palace,Aston Villa
111,34,Bournemouth,Southampton
111,34,Brighton,West Ham United
111,34,Man United,Leicester
111,34,Brentford,Ipswich
111,34,Wolverhampton,Nottingham Forest
111,35,Leicester,Man City
111,35,Liverpool,Crystal Palace
111,35,Aston Villa,Chelsea
111,35,Everton,Bournemouth
111,35,Newcastle United,Fulham
111,35,Tottenham,Arsenal
111,35,Nottingham Forest,Brentford
111,35,Ipswich,Wolverhampton
111,35,West Ham United,Man United
111,35,Southampton,Brighton
111,36,Arsenal,Ipswich
111,36,Fulham,Nottingham Forest
111,36,Man City,Tottenham
111,36,Chelsea,Everton
111,36,Crystal Palace,Newcastle United
111,36,Bournemouth,Leicester
111,36,Brighton,Aston Villa
111,36,Man United,Liverpool
111,36,West Ham United,Southampton
111,36,Wolverhampton,Brentford
111,37,Leicester,West Ham United
111,37,Liverpool,Brighton
111,37,Aston Villa,Bournemouth
111,37,Everton,Crystal Palace
111,37,Newcastle United,Chelsea
111,37,Tottenham,Wolverhampton
111,37,Nottingham Forest,Man City
111,37,Ipswich,Fulham
111,37,Brentford,Arsenal
111,37,Southampton,Man United
111,38,Arsenal,Wolverhampton
111,38,Fulham,Brentford
111,38,Man City,Ipswich
111,38,Chelsea,Nottingham Forest
111,38,Crystal Palace,Tottenham
111,38,Bournemouth,Newcastle United
111,38,Brighton,Everton
111,38,Man United,Aston Villa
111,38,West Ham United,Liverpool
111,38,Southampton,Leicester
112,34,Arsenal,Newcastle United
112,34,Fulham,Liverpool
112,34,Man City,Everton
112,34,Chelsea,Tottenham
112,34,Crystal Palace,Aston Villa
112,34,Bournemouth,Southampton
112,34,Brighton,West Ham United
112,34,Man United,Leicester
112,34,Brentford,Ipswich
112,34,Wolverhampton,Nottingham Forest
112,35,Leicester,Man City
112,35,Liverpool,Crystal Palace
112,35,Aston Villa,Chelsea
112,35,Everton,Bournemouth
112,35,Newcastle United,Fulham
112,35,Tottenham,Arsenal
112,35,Nottingham Forest,Brentford
112,35,Ipswich,Wolverhampton
112,35,West Ham United,Man United
112,35,Southampton,Brighton
112,36,Arsenal,Ipswich
112,36,Fulham,Nottingham Forest
112,36,Man City,Tottenham
112,36,Chelsea,Everton
112,36,Crystal Palace,Newcastle United
112,36,Bournemouth,Leicester
112,36,Brighton,Aston Villa
112,36,Man United,Liverpool
112,36,West Ham United,Southampton
112,36,Wolverhampton,Brentford
112,37,Leicester,West Ham United
112,37,Liverpool,Brighton
112,37,Aston Villa,Bournemouth
112,37,Everton,Crystal Palace
112,37,Newcastle United,Chelsea
112,37,Tottenham,Wolverhampton
112,37,Nottingham Forest,Man City
112,37,Ipswich,Fulham
112,37,Brentford,Arsenal
112,37,Southampton,Man United
112,38,Arsenal,Wolverhampton
112,38,Fulham,Brentford
112,38,Man City,Ipswich
112,38,Chelsea,Nottingham Forest
112,38,Crystal Palace,Tottenham
112,38,Bournemouth,Newcastle United
112,38,Brighton,Everton
112,38,Man United,Aston Villa
112,38,West Ham United,Liverpool
112,38,Southampton,Leicester
113,34,Arsenal,Newcastle United
113,34,Fulham,Liverpool
113,34,Man City,Everton
113,34,Chelsea,Tottenham
113,34,Crystal Palace,Aston Villa
113,34,Bournemouth,Southampton
113,34,Brighton,West Ham United
113,34,Man United,Leicester
113,34,Brentford,Ipswich
113,34,Wolverhampton,Nottingham Forest
113,35,Leicester,Man City
113,35,Liverpool,Crystal Palace
113,35,Aston Villa,Chelsea
113,35,Everton,Bournemouth
113,35,Newcastle United,Fulham
113,35,Tottenham,Arsenal
113,35,Nottingham Forest,Brentford
113,35,Ipswich,Wolverhampton
113,35,West Ham United,Man United
113,35,Southampton,Brighton
113,36,Arsenal,Ipswich
